,text_raw,text_clean
7457,"Before he could move in, a man on crutches entered, yelled at Langdon, threw open the doors, and demanded his guests leave.",before he can move in a man on crutch enter yell at langdon throw open the door and demand his guest leave
7458,"Then the woman mentioned the keystone, and everything changed.",then the woman mention the keystone and everything change
7459,Shouts turned to whispers.,shout turn to whisper
7460,Moods softened.,mood soften
7461,And the glass doors were quickly closed.,and the glass door be quickly close
7462,"Now, as he huddled in the shadows, Silas peered through the glass.",now a he huddle in the shadow silas peer through the glass
7463,The keystone is somewhere inside the house.,the keystone be somewhere inside the house
7464,Silas could feel it.,silas can feel it
7465,"Staying in the shadows, he inched closer to the glass, eager to hear what was being said.",stay in the shadow he inch close to the glass eager to hear what be be say
7466,He would give them five minutes.,he would give them five minute
7467,"If they did not reveal where they had placed the keystone, Silas would have to enter and persuade them with force.",if they do not reveal where they have place the keystone silas would have to enter and persuade them with force
7468,"Inside the study, Langdon could sense their host's bewilderment.",inside the study langdon can sense their host s bewilderment
7469,"""Grand Master?""",grand master
7470,"Teabing choked, eyeing Sophie.",teabing choke eye sophie
7471,"""Jacques Saunire?""",jacques saunire
7472,"Sophie nodded, seeing the shock in his eyes.",sophie nod see the shock in his eye
7473,"""But you could not possibly know that!""",but you can not possibly know that
7474,"""Jacques Saunire was my grandfather.""",jacques saunire be my grandfather
7475,"Teabing staggered back on his crutches, shooting a glance at Langdon, who nodded.",teabing stagger back on his crutch shoot a glance at langdon who nod
7476,Teabing turned back to Sophie.,teabing turn back to sophie
7477,"""Miss Neveu, I am speechless.",miss neveu i be speechless
7478,"If this is true, then I am truly sorry for your loss.",if this be true then i be truly sorry for your loss
7479,"I should admit, for my research, I have kept lists of men in Paris whom I thought might be good candidates for involvement in the Priory.",i should admit for my research i have keep list of man in paris whom i think may be good candidate for involvement in the priory
7480,Jacques Saunire was on that list along with many others.,jacques saunire be on that list along with many other
7481,"But Grand Master, you say?",but grand master you say
7482,"It's hard to fathom.""",it be hard to fathom
7483,Teabing was silent a moment and then shook his head.,teabing be silent a moment and then shake his head
7484,"""But it still makes no sense.",but it still make no sense
7485,"Even if your grandfather were the Priory Grand Master and created the keystone himself, he would never tell you how to find it.",even if your grandfather be the priory grand master and create the keystone himself he would never tell you how to find it
7486,The keystone reveals the pathway to the brotherhood's ultimate treasure.,the keystone reveal the pathway to the brotherhood s ultimate treasure
7487,"Granddaughter or not, you are not eligible to receive such knowledge.""",granddaughter or not you be not eligible to receive such knowledge
7488,"""Mr. Saunire was dying when he passed on the information,"" Langdon said.",mr saunire be dye when he pass on the information langdon say
7489,"""He had limited options.""",he have limit option
7490,"""He didn't need options,"" Teabing argued.",he do not need option teabing argue
7491,"""There exist three snchaux who also know the secret.",there exist three snchaux who also know the secret
7492,That is the beauty of their system.,that be the beauty of their system
7493,"One will rise to Grand Master and they will induct a new snchal and share the secret of the keystone.""",one will rise to grand master and they will induct a new snchal and share the secret of the keystone
7494,"""I guess you didn't see the entire news broadcast,"" Sophie said.",i guess you do not see the entire news broadcast sophie say
7495,"""In addition to my grandfather, three other prominent Parisians were murdered today.",in addition to my grandfather three other prominent parisians be murder today
7496,All in similar ways.,all in similar way
7497,"All looked like they had been interrogated.""",all look like they have be interrogate
7498,Teabing's jaw fell.,teabing s jaw fall
7499,"""And you think they were...""",and you think they be
7500,"""The snchaux,"" Langdon said.",the snchaux langdon say
7501,"""But how?",but how
7502,A murderer could not possibly learn the identities of all four top members of the Priory of Sion!,a murderer can not possibly learn the identity of all four top member of the priory of sion
7503,"Look at me, I have been researching them for decades, and I can't even name one Priory member.",look at me i have be research them for decade and i can not even name one priory member
7504,"It seems inconceivable that all three snchaux and the Grand Master could be discovered and killed in one day.""",it seem inconceivable that all three snchaux and the grand master can be discover and kill in one day
7505,"""I doubt the information was gathered in a single day,"" Sophie said.",i doubt the information be gather in a single day sophie say
7506,"""It sounds like a well-planned dcapiter.",it sound like a good plan dcapiter
7507,It's a technique we use to fight organized crime syndicates.,it be a technique we use to fight organize crime syndicate
7508,"If DCPJ wants to move on a certain group, they will silently listen and watch for months, identify all the main players, and then move in and take them all at the same moment.",if dcpj want to move on a certain group they will silently listen and watch for month identify all the main player and then move in and take them all at the same moment
7509,Decapitation.,decapitation
7510,"With no leadership, the group falls into chaos and divulges other information.",with no leadership the group fall into chaos and divulge other information
7511,"It's possible someone patiently watched the Priory and then attacked, hoping the top people would reveal the location of the keystone.""",it be possible someone patiently watch the priory and then attack hope the top people would reveal the location of the keystone
7512,Teabing looked unconvinced.,teabing look unconvinced
7513,"""But the brothers would never talk.",but the brother would never talk
7514,They are sworn to secrecy.,they be swear to secrecy
7515,"Even in the face of death.""",even in the face of death
7516,"""Exactly,"" Langdon said.",exactly langdon say
7517,"""Meaning, if they never divulged the secret, and they were killed...""",mean if they never divulge the secret and they be kill
7518,Teabing gasped.,teabing gasp
7519,"""Then the location of the keystone would be lost forever!""",then the location of the keystone would be lose forever
7520,"""And with it,"" Langdon said, ""the location of the Holy Grail.""",and with it langdon say the location of the holy grail
7521,Teabing's body seemed to sway with the weight of Langdon's words.,teabing s body seem to sway with the weight of langdon s word
7522,"Then, as if too tired to stand another moment, he flopped in a chair and stared out the window.",then a if too tire to stand another moment he flop in a chair and stare out the window
7523,"Sophie walked over, her voice soft.",sophie walk over her voice soft
7524,"""Considering my grandfather's predicament, it seems possible that in total desperation he tried to pass the secret on to someone outside the brotherhood.",consider my grandfather s predicament it seem possible that in total desperation he try to pass the secret on to someone outside the brotherhood
7525,Someone he thought he could trust.,someone he think he can trust
7526,"Someone in his family.""",someone in his family
7527,Teabing was pale.,teabing be pale
7528,"""But someone capable of such an attack... of discovering so much about the brotherhood...""",but someone capable of such a attack of discover so much about the brotherhood
7529,"He paused, radiating a new fear.",he pause radiate a new fear
7530,"""It could only be one force.",it can only be one force
7531,"This kind of infiltration could only have come from the Priory's oldest enemy.""",this kind of infiltration can only have come from the priory s old enemy
7532,Langdon glanced up.,langdon glance up
7533,"""The Church.""",the church
7534,"""Who else?",who else
7535,"Rome has been seeking the Grail for centuries.""",rome have be seek the grail for century
7536,Sophie was skeptical.,sophie be skeptical
7537,"""You think the Church killed my grandfather?""",you think the church kill my grandfather
7538,"Teabing replied, ""It would not be the first time in history the Church has killed to protect itself.",teabing reply it would not be the ﻿1 time in history the church have kill to protect itself
7539,"The documents that accompany the Holy Grail are explosive, and the Church has wanted to destroy them for years.""",the document that accompany the holy grail be explosive and the church have want to destroy them for year
7540,Langdon was having trouble buying Teabing's premise that the Church would blatantly murder people to obtain these documents.,langdon be have trouble buy teabing s premise that the church would blatantly murder people to obtain this document
7541,"Having met the new Pope and many of the cardinals, Langdon knew they were deeply spiritual men who would never condone assassination.",have meet the new pope and many of the cardinal langdon know they be deeply spiritual man who would never condone assassination
7542,Regardless of the stakes.,regardless of the stake
7543,Sophie seemed to be having similar thoughts.,sophie seem to be have similar thought
7544,"""Isn't it possible that these Priory members were murdered by someone outside the Church?",be not it possible that this priory member be murder by someone outside the church
7545,Someone who didn't understand what the Grail really is?,someone who do not understand what the grail really be
7546,"The Cup of Christ, after all, would be quite an enticing treasure.",the cup of christ after all would be quite a entice treasure
7547,"Certainly treasure hunters have killed for less.""",certainly treasure hunter have kill for little
7548,"""In my experience,"" Teabing said, ""men go to far greater lengths to avoid what they fear than to obtain what they desire.",in my experience teabing say man go to far great length to avoid what they fear than to obtain what they desire
7549,"I sense a desperation in this assault on the Priory.""",i sense a desperation in this assault on the priory
7550,"""Leigh,"" Langdon said, ""the argument is paradoxical.",leigh langdon say the argument be paradoxical
7551,"Why would members of the Catholic clergy murder Priory members in an effort to find and destroy documents they believe are false testimony anyway?""",why would member of the catholic clergy murder priory member in a effort to find and destroy document they believe be false testimony anyway
7552,Teabing chuckled.,teabing chuckle
7553,"""The ivory towers of Harvard have made you soft, Robert.",the ivory tower of harvard have make you soft robert
7554,"Yes, the clergy in Rome are blessed with potent faith, and because of this, their beliefs can weather any storm, including documents that contradict everything they hold dear.",yes the clergy in rome be bless with potent faith and because of this their belief can weather any storm include document that contradict everything they hold dear
7555,But what about the rest of the world?,but what about the rest of the world
7556,What about those who are not blessed with absolute certainty?,what about that who be not bless with absolute certainty
7557,"What about those who look at the cruelty in the world and say, where is God today?",what about that who look at the cruelty in the world and say where be god today
7558,"Those who look at Church scandals and ask, who are these men who claim to speak the truth about Christ and yet lie to cover up the sexual abuse of children by their own priests?""",that who look at church scandal and ask who be this man who claim to speak the truth about christ and yet lie to cover up the sexual abuse of child by their own priest
7559,Teabing paused.,teabing pause
7560,"""What happens to those people, Robert, if persuasive scientific evidence comes out that the Church's version of the Christ story is inaccurate, and that the greatest story ever told is, in fact, the greatest story ever sold""",what happen to that people robert if persuasive scientific evidence come out that the church s version of the christ story be inaccurate and that the great story ever tell be in fact the great story ever sell
7561,Langdon did not respond.,langdon do not respond
7562,"""I'll tell you what happens if the documents get out,"" Teabing said.",i will tell you what happen if the document get out teabing say
7563,"""The Vatican faces a crisis of faith unprecedented in its two-millennia history.""",the vatican face a crisis of faith unprecedented in its two millennium history
7564,"After a long silence, Sophie said, ""But if it is the Church who is responsible for this attack, why would they act now?",after a long silence sophie say but if it be the church who be responsible for this attack why would they act now
7565,After all these years?,after all this year
7566,The Priory keeps the Sangreal documents hidden.,the priory keep the sangreal document hide
7567,"They pose no immediate threat to the Church.""",they pose no immediate threat to the church
7568,Teabing heaved an ominous sigh and glanced at Langdon.,teabing heave a ominous sigh and glance at langdon
7569,"""Robert, I assume you are familiar with the Priory's final charge?""",robert i assume you be familiar with the priory s final charge
7570,Langdon felt his breath catch at the thought.,langdon feel his breath catch at the think
7571,"""I am.""",i be
7572,"""Miss Neveu,"" Teabing said, ""the Church and the Priory have had a tacit understanding for years.",miss neveu teabing say the church and the priory have have a tacit understand for year
7573,"That is, the Church does not attack the Priory, and the Priory keeps the Sangreal documents hidden.""",that be the church doe not attack the priory and the priory keep the sangreal document hide
7574,He paused.,he pause
7575,"""However, part of the Priory history has always included a plan to unveil the secret.",however part of the priory history have always include a plan to unveil the secret
7576,"With the arrival of a specific date in history, the brotherhood plans to break the silence and carry out its ultimate triumph by unveiling the Sangreal documents to the world and shouting the true story of Jesus Christ from the mountaintops.""",with the arrival of a specific date in history the brotherhood plan to break the silence and carry out its ultimate triumph by unveil the sangreal document to the world and shout the true story of jesus christ from the mountaintops
7577,Sophie stared at Teabing in silence.,sophie stare at teabing in silence
7578,"Finally, she too sat down.",finally she too sit down
7579,"""And you think that date is approaching?",and you think that date be approach
7580,"And the Church knows it?""",and the church know it
7581,"""A speculation,"" Teabing said, ""but it would certainly provide the Church motivation for an all-out attack to find the documents before it was too late.""",a speculation teabing say but it would certainly provide the church motivation for a all out attack to find the document before it be too late
7582,Langdon had the uneasy feeling that Teabing was making good sense.,langdon have the uneasy feel that teabing be make good sense
7583,"""Do you think the Church would actually be capable of uncovering hard evidence of the Priory's date?""",do you think the church would actually be capable of uncover hard evidence of the priory s date
7584,"""Why notif we're assuming the Church was able to uncover the identities of the Priory members, then certainly they could have learned of their plans.",why notif we be assume the church be able to uncover the identity of the priory member then certainly they can have learn of their plan
7585,"And even if they don't have the exact date, their superstitions may be getting the best of them.""",and even if they do not have the exact date their superstition may be get the well of them
7586,"""Superstitions?""",superstition
7587,Sophie asked.,sophie ask
7588,"""In terms of prophecy,"" Teabing said, ""we are currently in an epoch of enormous change.",in term of prophecy teabing say we be currently in a epoch of enormous change
7589,"The millennium has recently passed, and with it has ended the two-thousand-year-long astrological Age of Piscesthe fish, which is also the sign of Jesus.",the millennium have recently pass and with it have end the two thousand year long astrological age of piscesthe fish which be also the sign of jesus
7590,"As any astrological symbologist will tell you, the Piscean ideal believes that man must be told what to do by higher powers because man is incapable of thinking for himself.",a any astrological symbologist will tell you the piscean ideal believe that man must be tell what to do by high power because man be incapable of think for himself
7591,Hence it has been a time of fervent religion.,hence it have be a time of fervent religion
7592,"Now, however, we are entering the Age of Aquariusthe water bearerwhose ideals claim that man will learn the truth and be able to think for himself.",now however we be enter the age of aquariusthe water bearerwhose ideal claim that man will learn the truth and be able to think for himself
7593,"The ideological shift is enormous, and it is occurring right now.""",the ideological shift be enormous and it be occur right now
7594,Langdon felt a shiver.,langdon feel a shiver
7595,"Astrological prophecy never held much interest or credibility for him, but he knew there were those in the Church who followed it very closely.",astrological prophecy never hold much interest or credibility for him but he know there be that in the church who follow it very closely
7596,"""The Church calls this transitional period the End of Days.""",the church call this transitional period the end of day
7597,Sophie looked skeptical.,sophie look skeptical
7598,"""As in the end of the world?",a in the end of the world
7599,"The Apocalypse?""",the apocalypse
7600,"""No.""",no
7601,Langdon replied.,langdon reply
7602,"""That's a common misconception.",that be a common misconception
7603,Many religions speak of the End of Days.,many religion speak of the end of day
7604,"It refers not to the end of the world, but rather the end of our current agePisces, which began at the time of Christ's birth, spanned two thousand years, and waned with the passing of the millennium.",it refer not to the end of the world but rather the end of our current agepisces which begin at the time of christ s birth span two thousand year and wane with the pass of the millennium
7605,"Now that we've passed into the Age of Aquarius, the End of Days has arrived.""",now that we have pass into the age of aquarius the end of day have arrive
7606,"""Many Grail historians,"" Teabing added, ""believe that if the Priory is indeed planning to release this truth, this point in history would be a symbolically apt time.",many grail historian teabing add believe that if the priory be indeed plan to release this truth this point in history would be a symbolically apt time
7607,"Most Priory academics, myself included, anticipated the brotherhood's release would coincide precisely with the millennium.",much priory academic myself include anticipate the brotherhood s release would coincide precisely with the millennium
7608,"Obviously, it did not.",obviously it do not
7609,"Admittedly, the Roman calendar does not mesh perfectly with astrological markers, so there is some gray area in the prediction.",admittedly the roman calendar doe not mesh perfectly with astrological marker so there be some gray area in the prediction
7610,"Whether the Church now has inside information that an exact date is looming, or whether they are just getting nervous on account of astrological prophecy, I don't know.",whether the church now have inside information that a exact date be loom or whether they be just get nervous on account of astrological prophecy i do not know
7611,"Anyway, it's immaterial.",anyway it be immaterial
7612,"Either scenario explains how the Church might be motivated to launch a preemptive attack against the Priory.""",either scenario explain how the church may be motivate to launch a preemptive attack against the priory
7613,Teabing frowned.,teabing frown
7614,"""And believe me, if the Church finds the Holy Grail, they will destroy it.",and believe me if the church find the holy grail they will destroy it
7615,"The documents and the relics of the blessed Mary Magdalene as well.""",the document and the relic of the bless mary magdalene a good
7616,His eyes grew heavy.,his eye grow heavy
7617,"""Then, my dear, with the Sangreal documents gone, all evidence will be lost.",then my dear with the sangreal document go all evidence will be lose
7618,The Church will have won their age-old war to rewrite history.,the church will have win their age old war to rewrite history
7619,"The past will be erased forever.""",the past will be erase forever
7620,"Slowly, Sophie pulled the cruciform key from her sweater pocket and held it out to Teabing.",slowly sophie pull the cruciform key from her sweater pocket and hold it out to teabing
7621,Teabing took the key and studied it.,teabing take the key and study it
7622,"""My goodness.",my goodness
7623,The Priory seal.,the priory seal
7624,"Where did you get this?""",where do you get this
7625,"""My grandfather gave it to me tonight before he died.""",my grandfather give it to me tonight before he die
7626,Teabing ran his fingers across the cruciform.,teabing run his finger across the cruciform
7627,"""A key to a church?""",a key to a church
7628,She drew a deep breath.,she draw a deep breath
7629,"""This key provides access to the keystone.""",this key provide access to the keystone
7630,"Teabing's head snapped up, his face wild with disbelief.",teabing s head snap up his face wild with disbelief
7631,"""Impossible!",impossible
7632,What church did I miss?,what church do i miss
7633,"I've searched every church in France!""",i have search every church in france
7634,"""It's not in a church,"" Sophie said.",it be not in a church sophie say
7635,"""It's in a Swiss depository bank.""",it be in a swiss depository bank
7636,Teabing's look of excitement waned.,teabing s look of excitement wane
7637,"""The keystone is in a bank?""",the keystone be in a bank
7638,"""A vault,"" Langdon offered.",a vault langdon offer
7639,"""A bank vault?""",a bank vault
7640,Teabing shook his head violently.,teabing shake his head violently
7641,"""That's impossible.",that be impossible
7642,"The keystone is supposed to be hidden beneath the sign of the Rose.""",the keystone be suppose to be hide beneath the sign of the rise
7643,"""It is,"" Langdon said.",it be langdon say
7644,"""It was stored in a rosewood box inlaid with a five-petal Rose.""",it be store in a rosewood box inlay with a five petal rise
7645,Teabing looked thunderstruck.,teabing look thunderstruck
7646,"""You've seen the keystone?""",you have see the keystone
7647,Sophie nodded.,sophie nod
7648,"""We visited the bank.""",we visit the bank
7649,"Teabing came over to them, his eyes wild with fear.",teabing come over to them his eye wild with fear
7650,"""My friends, we must do something.",my friend we must do something
7651,The keystone is in danger!,the keystone be in danger
7652,We have a duty to protect it.,we have a duty to protect it
7653,What if there are other keys?,what if there be other key
7654,Perhaps stolen from the murdered snchaux?,perhaps steal from the murder snchaux
7655,"If the Church can gain access to the bank as you have""",if the church can gain access to the bank a you have
7656,"""Then they will be too late,"" Sophie said.",then they will be too late sophie say
7657,"""We removed the keystone.""",we remove the keystone
7658,"""What!",what
7659,"You removed the keystone from its hiding place?""",you remove the keystone from its hide place
7660,"""Don't worry,"" Langdon said.",do not worry langdon say
7661,"""The keystone is well hidden.""",the keystone be good hide
7662,"""Extremely well hidden, I hope!""",extremely good hide i hope
7663,"""Actually,"" Langdon said, unable to hide his grin, ""that depends on how often you dust under your couch.""",actually langdon say unable to hide his grin that depend on how often you dust under your couch
7664,"The wind outside Chteau Villette had picked up, and Silas's robe danced in the breeze as he crouched near the window.",the wind outside chteau villette have pick up and silas s robe dance in the breeze a he crouch near the window
7665,"Although he had been unable to hear much of the conversation, the word keystone had sifted through the glass on numerous occasions.",although he have be unable to hear much of the conversation the word keystone have sift through the glass on numerous occasion
7666,It is inside.,it be inside
7667,The Teacher's words were fresh in his mind.,the teacher s word be fresh in his mind
7668,Enter Chteau Villette.,enter chteau villette
7669,Take the keystone.,take the keystone
7670,Hun no one.,hun no one
7671,"Now, Langdon and the others had adjourned suddenly to another room, extinguishing the study lights as they went.",now langdon and the other have adjourn suddenly to another room extinguish the study light a they go
7672,"Feeling like a panther stalking prey, Silas crept to the glass doors.",feel like a panther stalk prey silas creep to the glass door
7673,"Finding them unlocked, he slipped inside and closed the doors silently behind him.",find them unlock he slip inside and close the door silently behind him
7674,He could hear muffled voices from another room.,he can hear muffle voice from another room
7675,"Silas pulled the pistol from his pocket, turned off the safety, and inched down the hallway.",silas pull the pistol from his pocket turn off the safety and inch down the hallway
7676,CHAPTER 63,chapter
7677,Lieutenant Collet stood alone at the foot of Leigh Teabing's driveway and gazed up at the massive house.,lieutenant collet stand alone at the foot of leigh teabing s driveway and gaze up at the massive house
7678,Isolated.,isolate
7679,Dark.,dark
7680,Good ground cover.,good grind cover
7681,Collet watched his half-dozen agents spreading silently out along the length of the fence.,collet watch his half dozen agent spread silently out along the length of the fence
7682,They could be over it and have the house surrounded in a matter of minutes.,they can be over it and have the house surround in a matt of minute
7683,Langdon could not have chosen a more ideal spot for Collet's men to make a surprise assault.,langdon can not have choose a much ideal spot for collet s man to make a surprise assault
7684,Collet was about to call Fache himself when at last his phone rang.,collet be about to call fache himself when at last his phone ring
7685,Fache sounded not nearly as pleased with the developments as Collet would have imagined.,fache sound not nearly a please with the development a collet would have imagine
7686,"""Why didn't someone tell me we had a lead on Langdon?""",why do not someone tell me we have a lead on langdon
7687,"""You were on a phone call and""",you be on a phone call and
7688,"""Where exactly are you, Lieutenant Collet?""",where exactly be you lieutenant collet
7689,Collet gave him the address.,collet give him the address
7690,"""The estate belongs to a British national named Teabing.",the estate belong to a british national name teabing
7691,"Langdon drove a fair distance to get here, and the vehicle is inside the security gate, with no signs of forced entry, so chances are good that Langdon knows the occupant.""",langdon drive a fair distance to get here and the vehicle be inside the security gate with no sign of force entry so chance be good that langdon know the occupant
7692,"""I'm coming out,"" Fache said.",i be come out fache say
7693,"""Don't make a move.",do not make a move
7694,"I'll handle this personally.""",i will handle this personally
7695,Collet's jaw dropped.,collet s jaw drop
7696,"""But Captain, you're twenty minutes away!",but captain you be twenty minute away
7697,We should act immediately.,we should act immediately
7698,I have him staked out.,i have him stake out
7699,I'm with eight men total.,i be with eight man total
7700,"Four of us have field rifles and the others have sidearms.""",four of us have field rifle and the other have sidearm
7701,"""Wait for me.""",wait for me
7702,"""Captain, what if Langdon has a hostage in there?",captain what if langdon have a hostage in there
7703,What if he sees us and decides to leave on foot?,what if he see us and decide to leave on foot
7704,We need to move now!,we need to move now
7705,My men are in position and ready to go.,my man be in position and ready to go
7706,"""Lieutenant Collet, you will wait for me to arrive before taking action.",lieutenant collet you will wait for me to arrive before take action
7707,"That is an order.""",that be a order
7708,Fache hung up.,fache hang up
7709,"Stunned, Lieutenant Collet switched off his phone.",stun lieutenant collet switch off his phone
7710,Why the hell is Fache asking me to wait?,why the hell be fache ask me to wait
7711,Collet knew the answer.,collet know the answer
7712,"Fache, though famous for his instinct, was notorious for his pride.",fache though famous for his instinct be notorious for his pride
7713,Fache wants credit for the arrest.,fache want credit for the arrest
7714,"After putting the American's face all over the television, Fache wanted to be sure his own face got equal time.",after putt the american s face all over the television fache want to be sure his own face get equal time
7715,Collet's job was simply to hold down the fort until the boss showed up to save the day.,collet s job be simply to hold down the fort until the boss show up to save the day
7716,"As he stood there, Collet flashed on a second possible explanation for this delay.",a he stand there collet flash on a 2 possible explanation for this delay
7717,Damage control.,damage control
7718,"In law enforcement, hesitating to arrest a fugitive only occurred when uncertainty had arisen regarding the suspect's guilt.",in law enforcement hesitate to arrest a fugitive only occur when uncertainty have arise regard the suspect s guilt
7719,Is Fache having second thoughts that Langdon is the right man?,be fache have 2 thought that langdon be the right man
7720,The thought was frightening.,the think be frighten
7721,"Captain Fache had gone out on a limb tonight to arrest Robert Langdon surveillance cache, Interpol, and now television.",captain fache have go out on a limb tonight to arrest robert langdon surveillance cache interpol and now television
7722,"Not even the great Bezu Fache would survive the political fallout if he had mistakenly splashed a prominent American's face all over French television, claiming he was a murderer.",not even the great bezu fache would survive the political fallout if he have mistakenly splash a prominent american s face all over french television claim he be a murderer
7723,"If Fache now realized he'd made a mistake, then it made perfect sense that he would tell Collet not to make a move.",if fache now realize he would make a mistake then it make perfect sense that he would tell collet not to make a move
7724,The last thing Fache needed was for Collet to storm an innocent Brit's private estate and take Langdon at gunpoint.,the last thing fache need be for collet to storm a innocent brit s private estate and take langdon at gunpoint
7725,"Moreover, Collet realized, if Langdon were innocent, it explained one of this case's strangest paradoxes: Why had Sophie Neveu, the granddaughter of the victim, helped the alleged killer escape?",moreover collet realize if langdon be innocent it explain one of this case s strange paradox why have sophie neveu the granddaughter of the victim help the allege killer escape
7726,Unless Sophie knew Langdon was falsely charged.,unless sophie know langdon be falsely charge
7727,"Fache had posited all kinds of explanations tonight to explain Sophie's odd behavior, including that Sophie, as Saunire's sole heir, had persuaded her secret lover Robert Langdon to kill off Saunire for the inheritance money.",fache have posit all kind of explanation tonight to explain sophie s odd behavior include that sophie a saunire s sole heir have persuade her secret lover robert langdon to kill off saunire for the inheritance money
7728,"Saunire, if he had suspected this, might have left the police the message P.S.",saunire if he have suspect this may have leave the police the message p s
7729,Find Robert Langdon.,find robert langdon
7730,Collet was fairly certain something else was going on here.,collet be fairly certain something else be go on here
7731,Sophie Neveu seemed far too solid of character to be mixed up in something that sordid.,sophie neveu seem far too solid of character to be mix up in something that sordid
7732,"""Lieutenant?""",lieutenant
7733,One of the field agents came running over.,one of the field agent come run over
7734,"""We found a car.""",we find a car
7735,Collet followed the agent about fifty yards past the driveway.,collet follow the agent about fifty yard past the driveway
7736,The agent pointed to a wide shoulder on the opposite side of the road.,the agent point to a wide shoulder on the opposite side of the road
7737,"There, parked in the brush, almost out of sight, was a black Audi.",there park in the brush almost out of sight be a black audi
7738,It had rental plates.,it have rental plate
7739,Collet felt the hood.,collet feel the hood
7740,Still warm.,still warm
7741,Hot even.,hot even
7742,"""That must be how Langdon got here,"" Collet said.",that must be how langdon get here collet say
7743,"""Call the rental company.",call the rental company
7744,"Find out if it's stolen.""",find out if it be steal
7745,"""Yes, sir.""",yes sir
7746,Another agent waved Collet back over in the direction of the fence.,another agent wave collet back over in the direction of the fence
7747,"""Lieutenant, have a look at this.""",lieutenant have a look at this
7748,He handed Collet a pair of night vision binoculars.,he hand collet a pair of night vision binoculars
7749,"""The grove of trees near the top of the driveway.""",the grove of tree near the top of the driveway
7750,Collet aimed the binoculars up the hill and adjusted the image intensifier dials.,collet aim the binoculars up the hill and adjust the image intensifier dial
7751,"Slowly, the greenish shapes came into focus.",slowly the greenish shape come into focus
7752,"He located the curve of the driveway and slowly followed it up, reaching the grove of trees.",he locate the curve of the driveway and slowly follow it up reach the grove of tree
7753,All he could do was stare.,all he can do be stare
7754,"There, shrouded in the greenery, was an armored truck.",there shroud in the greenery be a armored truck
7755,A truck identical to the one Collet had permitted to leave the Depository Bank of Zurich earlier tonight.,a truck identical to the one collet have permit to leave the depository bank of zurich early tonight
7756,"He prayed this was some kind of bizarre coincidence, but he knew it could not be.",he pray this be some kind of bizarre coincidence but he know it can not be
7757,"""It seems obvious,"" the agent said, ""that this truck is how Langdon and Neveu got away from the bank.""",it seem obvious the agent say that this truck be how langdon and neveu get away from the bank
7758,Collet was speechless.,collet be speechless
7759,He thought of the armored truck driver he had stopped at the roadblock.,he think of the armored truck driver he have stop at the roadblock
7760,The Rolex.,the rolex
7761,His impatience to leave.,his impatience to leave
7762,I never checked the cargo hold.,i never check the cargo hold
7763,"Incredulous, Collet realized that someone in the bank had actually lied to DCPJ about Langdon and Sophie's whereabouts and then helped them escape.",incredulous collet realize that someone in the bank have actually lie to dcpj about langdon and sophie s whereabouts and then help them escape
7764,But who?,but who
7765,And why?,and why
7766,Collet wondered if maybe this were the reason Fache had told him not to take action yet.,collet wonder if maybe this be the reason fache have tell him not to take action yet
7767,Maybe Fache realized there were more people involved tonight than just Langdon and Sophie.,maybe fache realize there be much people involve tonight than just langdon and sophie
7768,"And if Langdon and Neveu arrived in the armored truck, then who drove the Audi?",and if langdon and neveu arrive in the armored truck then who drive the audi
7769,"Hundreds of miles to the south, a chartered Beechcraft Baron 58 raced northward over the Tyrrhenian Sea.",hundred of mile to the south a charter beechcraft baron race northward over the tyrrhenian sea
7770,"Despite calm skies, Bishop Aringarosa clutched an airsickness bag, certain he could be ill at any moment.",despite calm sky bishop aringarosa clutch a airsickness bag certain he can be ill at any moment
7771,His conversation with Paris had not at all been what he had imagined.,his conversation with paris have not at all be what he have imagine
7772,"Alone in the small cabin, Aringarosa twisted the gold ring on his finger and tried to ease his overwhelming sense of fear and desperation.",alone in the small cabin aringarosa twist the gold ring on his finger and try to ease his overwhelm sense of fear and desperation
7773,Everything in Paris has gone terribly wrong.,everything in paris have go terribly wrong
7774,"Closing his eyes, Aringarosa said a prayer that Bezu Fache would have the means to fix it.",close his eye aringarosa say a prayer that bezu fache would have the mean to fix it
7775,CHAPTER 64,chapter
7776,"Teabing sat on the divan, cradling the wooden box on his lap and admiring the lid's intricate inlaid Rose.",teabing sit on the divan cradle the wooden box on his lap and admire the lid s intricate inlay rise
7777,Tonight has become the strangest and most magical night of my life.,tonight have become the strange and much magical night of my life
7778,"""Lift the lid,"" Sophie whispered, standing over him, beside Langdon.",lift the lid sophie whisper stand over him beside langdon
7779,Teabing smiled.,teabing smile
7780,Do not rush me.,do not rush me
7781,"Having spent over a decade searching for this keystone, he wanted to savor every millisecond of this moment.",have spend over a decade search for this keystone he want to savor every millisecond of this moment
7782,"He ran a palm across the wooden lid, feeling the texture of the inlaid flower.",he run a palm across the wooden lid feel the texture of the inlay flower
7783,"""The Rose,"" he whispered.",the rise he whisper
7784,The Rose is Magdalene is the Holy Grail.,the rise be magdalene be the holy grail
7785,The Rose is the compass that guides the way.,the rise be the compass that guide the way
7786,Teabing felt foolish.,teabing feel foolish
7787,"For years he had traveled to cathedrals and churches all over France, paying for special access, examining hundreds of archways beneath rose windows, searching for an encrypted keystone.",for year he have travel to cathedral and church all over france pay for special access examine hundred of archway beneath rise window search for a encrypt keystone
